company,year,roa,kld,sales,beta,rdexpenses,industry
3Com Corporation,1996,27.80011558532715,4,2327100,-0.9103999733924866,233107,93
3Com Corporation,1997,25.149871826171875,4,3147105,-2.465399980545044,335266,93
3Com Corporation,1998,8.864558219909668,5,5420363,-2.531899929046631,581613,93
3Com Corporation,1999,11.598576545715332,5,5772148,-1.4621000289916992,635787,93
3Com Corporation,2000,1.1295944452285767,4,4333940,0.024000000208616257,610931,93
3Com Corporation,2001,-31.969755172729492,1,2820880,0.07029999792575836,595939,93
3Com Corporation,2002,-12.208324432373047,1,1477931,1.089900016784668,285584,93
3Com Corporation,2003,-1.7246222496032715,1,932866,1.527400016784668,113057,93
3Com Corporation,2004,-9.67049503326416,2,698884,1.1937999725341797,95195,93
3Com Corporation,2005,-10.758421897888184,2,651244,1.2201999425888062,94584,93
"AMP, Inc.",1991,15.622865676879883,1,3094950,0.24899999797344208,265000,25
"AMP, Inc.",1992,17.74746322631836,1,3337144,0.5920000076293945,272000,25
"AMP, Inc.",1993,16.83052635192871,0,3450585,0.574999988079071,258000,25
"AMP, Inc.",1994,17.152795791625977,3,4027470,0.9300000071525574,265000,25
"AMP, Inc.",1995,15.938762664794922,3,5227225,0.2460000067949295,351000,25
"AMP, Inc.",1996,12.819981575012207,3,5468024,-0.20499999821186066,315100,25
"AMP, Inc.",1997,15.382792472839355,3,5745233,-0.23000000417232513,578700,25
"AMP, Inc.",1998,10.653741836547852,3,5481553,-0.14100000262260437,324900,25
ASARCO Incorporated,1998,0.33155161142349243,-6,2233067,-0.9240000247955322,26954,18
Abbott Laboratories,1991,24.891504287719727,0,6876585,0.614799976348877,666336,48
Abbott Laboratories,1992,25.082157135009766,-4,7851909,0.7764999866485596,772407,48
Abbott Laboratories,1993,24.11326789855957,-3,8407842,0.9009000062942505,880974,48
Abbott Laboratories,1994,25.15574836730957,-5,9156005,0.7192000150680542,963516,48
Abbott Laboratories,1995,25.31615447998047,-4,10012192,1.226199984550476,1072744,48
Abbott Laboratories,1996,23.52287483215332,-5,11013459,0.8992000222206116,1204840,48
Abbott Laboratories,1997,23.633277893066406,-5,11883458,0.7268999814987183,1302402,48
Abbott Laboratories,1998,23.591650009155273,-5,12477841,0.6327000260353088,1221592,48
Abbott Laboratories,1999,23.03617286682129,-5,13177622,3.149399995803833,1193962,48
Abbott Laboratories,2000,21.34406280517578,-2,13745913,-0.1371999979019165,1351023,48
Abbott Laboratories,2001,14.729437828063965,0,16285245,-0.05689999833703041,1575151,48
Abbott Laboratories,2002,16.24479866027832,0,17684656,0.44589999318122864,1561792,48
Abbott Laboratories,2003,15.470515251159668,0,19680992,0.10300000011920929,1732999,48
Abbott Laboratories,2004,14.52099323272705,-3,19680000,0.5857999920845032,1696752,48
Abbott Laboratories,2005,15.906682014465332,-1,22337792,0.679099977016449,1811174,48
"Adaptec, Inc.",1998,17.63072967529297,3,1007293,-0.4066999852657318,172522,93
"Adaptec, Inc.",1999,6.8862223625183105,2,692441,-5.858799934387207,146172,93
"Adaptec, Inc.",2000,18.03543472290039,2,811161,4.310100078582764,103076,93
"Adaptec, Inc.",2001,0.47011521458625793,3,582047,0.9283999800682068,110582,93
"Adaptec, Inc.",2002,-5.785042762756348,3,418749,1.6740000247955322,123022,93
"Adaptec, Inc.",2003,-1.8275070190429688,3,408113,3.32069993019104,117669,93
"Adaptec, Inc.",2004,-0.8688008189201355,2,452908,2.334199905395508,102775,93
"Adaptec, Inc.",2005,-3.453118085861206,3,474990,1.6220999956130981,113771,93
Adobe Systems Incorporated,1997,25.58142852783203,0,911894,0.21469999849796295,170862,97
Adobe Systems Incorporated,1998,21.79239273071289,0,894791,0.5026000142097473,207339,97
Adobe Systems Incorporated,1999,35.63572692871094,1,1015434,1.579800009727478,197476,97
Adobe Systems Incorporated,2000,38.729774475097656,3,1266377,-1.1969000101089478,240212,97
Adobe Systems Incorporated,2001,42.42112731933594,3,1229719,1.1158000230789185,224122,97
Adobe Systems Incorporated,2002,30.96343231201172,3,1164787,1.728600025177002,246082,97
Adobe Systems Incorporated,2003,24.36606216430664,3,1294748,2.1893999576568604,276980,97
Adobe Systems Incorporated,2004,30.214675903320312,3,1666580,1.6614999771118164,311296,97
Adobe Systems Incorporated,2005,29.850011825561523,5,1966320,1.9782999753952026,365328,97
"Advanced Micro Devices, Inc.",1991,8.450506210327148,0,1226648,3.6082000732421875,213765,93
"Advanced Micro Devices, Inc.",1992,18.641401290893555,1,1514488,3.301100015640259,227860,93
"Advanced Micro Devices, Inc.",1993,15.812163352966309,2,1648279,3.3480000495910645,262802,93
"Advanced Micro Devices, Inc.",1994,20.981264114379883,1,2134658,5.087399959564209,279984,93
"Advanced Micro Devices, Inc.",1995,11.489485740661621,1,2429723,0.29989999532699585,397555,93
"Advanced Micro Devices, Inc.",1996,-8.05364990234375,0,1953018,-1.4395999908447266,400703,93
"Advanced Micro Devices, Inc.",1997,-2.5788345336914062,-1,2356374,-2.037100076675415,467877,93
"Advanced Micro Devices, Inc.",1998,-3.8477139472961426,-2,2542140,-2.0032999515533447,567402,93
"Advanced Micro Devices, Inc.",1999,-6.457417964935303,1,2857603,-5.622399806976318,635786,93
"Advanced Micro Devices, Inc.",2000,15.408757209777832,2,4644184,0.2635999917984009,641799,93
"Advanced Micro Devices, Inc.",2001,0.5497729182243347,1,3891753,-0.11389999836683273,650930,93
"Advanced Micro Devices, Inc.",2002,-15.924230575561523,1,2697028,1.7812999486923218,816114,93
"Advanced Micro Devices, Inc.",2003,-3.13466739654541,1,3519168,2.2558999061584473,852075,93
"Advanced Micro Devices, Inc.",2004,2.8994510173797607,4,5001433,3.00219988822937,934574,93
"Advanced Micro Devices, Inc.",2005,3.3971383571624756,7,5847576,3.059999942779541,1144024,93
"Aeroquip-Vickers, Inc.",1997,16.471010208129883,-1,2112292,0.16599999368190765,72161,26
"Aeroquip-Vickers, Inc.",1998,13.373032569885254,-1,2149473,0.17499999701976776,71471,26
"Air Products & Chemicals, Inc.",1991,9.686578750610352,0,2931099,0.29280000925064087,80400,11
"Air Products & Chemicals, Inc.",1992,10.301453590393066,0,3217299,0.2199999988079071,85200,11
"Air Products & Chemicals, Inc.",1993,9.532716751098633,-1,3327699,0.3562999963760376,92300,11
"Air Products & Chemicals, Inc.",1994,9.5389404296875,-1,3485299,0.6693000197410583,97400,11
"Air Products & Chemicals, Inc.",1995,9.766168594360352,0,3864999,0.6263999938964844,103000,11
"Air Products & Chemicals, Inc.",1996,8.509660720825195,0,4008000,0.5475999712944031,114000,11
"Air Products & Chemicals, Inc.",1997,9.478059768676758,1,4637798,0.739300012588501,113700,11
"Air Products & Chemicals, Inc.",1998,10.865737915039062,2,4918996,0.3984000086784363,112000,11
"Air Products & Chemicals, Inc.",1999,8.74992561340332,3,5020098,1.2654999494552612,122000,11
"Air Products & Chemicals, Inc.",2000,10.064688682556152,2,5467099,-0.3303000032901764,122500,11
"Air Products & Chemicals, Inc.",2001,9.988744735717773,2,5717196,-0.37779998779296875,115800,11
"Air Products & Chemicals, Inc.",2002,8.981705665588379,2,5401198,-0.28040000796318054,120200,11
"Air Products & Chemicals, Inc.",2003,7.724900245666504,1,6297296,0.04479999840259552,121100,11
"Air Products & Chemicals, Inc.",2004,8.41145133972168,-1,7411396,0.40299999713897705,126700,11
"Air Products & Chemicals, Inc.",2005,9.51472282409668,1,8143499,0.44620001316070557,132700,11
"Alaska Air Group, Inc.",2000,0.12927761673927307,1,2177199,1.4300999641418457,0,59
"Alaska Air Group, Inc.",2001,-3.643739700317383,1,2140899,0.965399980545044,0,59
"Alaska Air Group, Inc.",2002,-3.082585096359253,1,2224099,0.41760000586509705,0,59
"Alaska Air Group, Inc.",2003,-0.27307313680648804,1,2444800,0.551800012588501,0,59
"Alaska Air Group, Inc.",2004,0.44377824664115906,0,2723799,1.0827000141143799,0,59
"Alaska Air Group, Inc.",2005,0.3428269922733307,1,2975299,1.0311000347137451,0,59
Alberto-Culver Company,2001,12.467260360717773,1,2494179,-0.5608999729156494,9100,47
Alberto-Culver Company,2002,13.554747581481934,1,2650976,-0.7059000134468079,9800,47
Alberto-Culver Company,2003,14.072258949279785,1,2891416,-0.15070000290870667,10900,47
Alberto-Culver Company,2004,15.645875930786133,1,3257995,0.08269999921321869,11700,47
Alberto-Culver Company,2005,15.060409545898438,1,3531230,0.20029999315738678,13400,47
"Albertson's, Inc.",1991,18.687545776367188,0,8680464,-0.003000000026077032,0,63
"Albertson's, Inc.",1992,16.220041275024414,1,10173673,-0.12300000339746475,0,63
"Albertson's, Inc.",1993,19.10814094543457,1,11283677,-0.032999999821186066,0,63
"Albertson's, Inc.",1994,20.273113250732422,0,11894620,-0.5090000033378601,0,63
"Albertson's, Inc.",1995,19.51725196838379,0,12585033,-0.08500000089406967,0,63
"Albertson's, Inc.",1996,18.019521713256836,0,13776674,-0.052000001072883606,0,63
"Albertson's, Inc.",1997,17.086084365844727,0,14689509,0.43299999833106995,0,63
"Albertson's, Inc.",1998,16.001985549926758,0,16005111,0.4740000069141388,0,63
"Albertson's, Inc.",1999,10.65536880493164,0,37477984,5.051000118255615,0,63
"Albertson's, Inc.",2000,11.400668144226074,-1,36761984,1.0479999780654907,0,63
"Albertson's, Inc.",2001,11.191828727722168,-1,37930992,0.21699999272823334,0,63
"Albertson's, Inc.",2002,11.76121997833252,-3,35625984,0.12600000202655792,0,63
"Albertson's, Inc.",2003,8.503308296203613,-2,35435984,-0.2619999945163727,0,63
"Albertson's, Inc.",2004,6.646275520324707,-3,39896992,0.5509999990463257,0,63
"Albertson's, Inc.",2005,6.490965843200684,-6,40357984,0.4650000035762787,0,63
"Allergan, Inc.",1991,14.743282318115234,0,839300,0.9883000254631042,74500,48
"Allergan, Inc.",1992,16.32422637939453,0,897700,1.0298000574111938,90800,48
"Allergan, Inc.",1993,15.386252403259277,0,858900,1.0369000434875488,102500,48
"Allergan, Inc.",1994,14.880288124084473,-1,947200,0.7193999886512756,111500,48
"Allergan, Inc.",1995,13.34528923034668,-1,1067200,0.4708999991416931,116700,48
"Allergan, Inc.",1996,13.81640625,-1,1146999,0.11840000003576279,118300,48
"Allergan, Inc.",1997,11.0125732421875,-1,1148999,-0.14329999685287476,131200,48
"Allergan, Inc.",1998,16.90229606628418,0,1296099,-0.1289999932050705,125400,48
"Allergan, Inc.",1999,19.537309646606445,0,1458499,-1.7336000204086304,168400,48
"Allergan, Inc.",2000,15.333333015441895,0,1625499,-1.2170000076293945,195600,48
"Allergan, Inc.",2001,18.26782989501953,0,1745499,0.3675999939441681,216500,48
"Allergan, Inc.",2002,19.689950942993164,0,1425299,1.5214999914169312,233100,48
"Allergan, Inc.",2003,26.737167358398438,0,1771399,1.0027999877929688,305500,48
"Allergan, Inc.",2004,24.8447322845459,0,2045600,0.7476999759674072,345600,48
"Allergan, Inc.",2005,20.932798385620117,-1,2319200,1.1655999422073364,389500,48
"American Electric Power Company, Inc.",1995,8.554158210754395,-2,5670326,1.01010000705719,19300,72
"American Electric Power Company, Inc.",1996,9.359143257141113,-1,5849231,0.8398000001907349,16400,72
"American Electric Power Company, Inc.",1997,8.672053337097168,0,6161367,0.9179999828338623,23600,72
"American Electric Power Company, Inc.",1998,7.579909801483154,-1,6345900,0.9679999947547913,24100,72
"American Electric Power Company, Inc.",1999,6.6749138832092285,-3,6870999,3.9365999698638916,17000,72
"American Electric Power Company, Inc.",2001,5.199389934539795,-5,61256992,-0.41679999232292175,0,72
"American Electric Power Company, Inc.",2002,6.159870147705078,-5,14535999,-0.04740000143647194,0,72
"American Electric Power Company, Inc.",2003,6.226869583129883,-4,14544998,0.2282000035047531,0,72
"American Electric Power Company, Inc.",2004,5.743875026702881,-2,14056996,0.8434000015258789,0,72
"American Electric Power Company, Inc.",2005,5.103394508361816,-5,12110999,1.1044000387191772,0,72
American Greetings Corporation,1991,11.373697280883789,0,1412715,2.246299982070923,0,54
American Greetings Corporation,1992,11.429167747497559,0,1553960,1.2892999649047852,0,54
American Greetings Corporation,1993,12.370326042175293,1,1671691,1.205899953842163,0,54
American Greetings Corporation,1994,13.765362739562988,1,1769963,1.1690000295639038,0,54
American Greetings Corporation,1995,13.311820983886719,0,1868926,0.3686000108718872,0,54
American Greetings Corporation,1996,12.086960792541504,0,2003037,0.13490000367164612,0,54
American Greetings Corporation,1997,13.35190200805664,0,2172297,0.7310000061988831,0,54
American Greetings Corporation,1998,13.668169021606445,0,2212113,1.2503000497817993,0,54
American Greetings Corporation,1999,13.479776382446289,0,2205705,4.0782999992370605,0,54
American Greetings Corporation,2000,8.940571784973145,1,2175235,2.965100049972534,0,54
American Greetings Corporation,2001,6.297691822052002,1,2518813,0.7056000232696533,0,54
American Greetings Corporation,2002,7.527703762054443,1,2420640,-0.5126000046730042,0,54
American Greetings Corporation,2003,9.793473243713379,0,1995859,-0.1412000060081482,0,54
American Greetings Corporation,2004,7.90032434463501,0,2008942,0.6407999992370605,0,54
American Greetings Corporation,2005,4.9035210609436035,0,1902726,0.031199999153614044,0,54
American Power Conversion,1995,29.921693801879883,1,515262,-0.17739999294281006,13193,93
American Power Conversion,1996,26.545530319213867,0,706877,-0.8626000285148621,14784,93
American Power Conversion,1997,26.73330307006836,0,873388,-0.6572999954223633,22421,93
American Power Conversion,1998,24.315038681030273,0,1125834,0.5453000068664551,32563,93
American Power Conversion,1999,25.225013732910156,0,1337264,-8.7701997756958,34592,93
American Power Conversion,2000,19.54082679748535,0,1483562,3.068700075149536,46898,93
American Power Conversion,2001,10.565189361572266,0,1433312,1.3075000047683716,54646,93
American Power Conversion,2002,11.725007057189941,-1,1300024,1.261199951171875,60058,93
American Power Conversion,2003,12.871838569641113,-1,1464797,0.9373000264167786,67639,93
American Power Conversion,2004,11.896810531616211,1,1699876,0.8913000226020813,85618,93
American Power Conversion,2005,9.196353912353516,2,1979531,0.48410001397132874,90520,93
American Stores Companies,1991,8.772579193115234,-1,20822944,0.49799999594688416,0,63
American Stores Companies,1992,9.645671844482422,-1,19051168,0.14800000190734863,0,63
American Stores Companies,1993,9.265798568725586,-2,18763424,0.20499999821186066,0,63
American Stores Companies,1994,9.245001792907715,-2,18355120,0.46000000834465027,0,63
American Stores Companies,1995,9.599711418151855,-2,18308880,-0.414000004529953,0,63
American Stores Companies,1997,9.161664962768555,0,19138864,-0.38999998569488525,0,63
American Stores Companies,1998,9.769195556640625,0,19866720,-0.4180000126361847,0,63
Amgen Inc.,1991,29.43268394470215,0,682043,0.23659999668598175,120942,48
Amgen Inc.,1992,31.569660186767578,0,1093040,0.5728999972343445,182297,48
Amgen Inc.,1993,32.28778839111328,1,1373841,1.0886000394821167,255321,48
Amgen Inc.,1994,30.58908462524414,2,1647904,2.0211000442504883,323629,48
Amgen Inc.,1995,32.75649642944336,1,1939899,3.7304999828338623,451700,48
Amgen Inc.,1996,34.62901306152344,2,2239799,1.9259999990463257,528300,48
Amgen Inc.,1997,31.68929100036621,3,2400999,1.3250000476837158,630800,48
Amgen Inc.,1998,32.52272033691406,5,2718199,1.0003000497817993,663300,48
Amgen Inc.,1999,34.72383117675781,5,3295099,0.3921000063419342,822800,48
Amgen Inc.,2000,28.689159393310547,4,3629399,0.6363999843597412,845000,48
Amgen Inc.,2001,26.959064483642578,4,4015699,1.232300043106079,865000,48
Amgen Inc.,2002,8.191754341125488,3,5522997,2.0311999320983887,1116599,48
Amgen Inc.,2003,11.733804702758789,4,8355999,1.4758000373840332,1655399,48
Amgen Inc.,2004,13.23021125793457,4,10549997,0.7357000112533569,2028000,48
Amgen Inc.,2005,16.67747688293457,4,12429996,0.8363000154495239,2313999,48
Amoco Corporation,1991,-1.4224852323532104,3,25324992,0.6610000133514404,330000,7
Amoco Corporation,1992,3.686779260635376,3,25280000,0.7490000128746033,300000,7
Amoco Corporation,1993,8.337430000305176,4,25335984,0.7260000109672546,292000,7
Amoco Corporation,1994,6.494750499725342,3,26048000,-0.24500000476837158,255000,7
Amoco Corporation,1995,7.170382022857666,6,27065984,0.07800000160932541,175000,7
Amoco Corporation,1996,11.155765533447266,4,32149984,0.4020000100135803,171000,7
Amoco Corporation,1997,10.006463050842285,5,31909984,0.10199999809265137,151000,7
"Analog Devices, Inc.",1991,3.45249605178833,2,537738,1.563599944114685,89001,93
"Analog Devices, Inc.",1992,4.658041954040527,2,567315,0.6876000165939331,88172,93
"Analog Devices, Inc.",1993,9.238870620727539,1,666319,0.49639999866485596,94107,93
"Analog Devices, Inc.",1994,12.479423522949219,1,773474,1.7138999700546265,106869,93
"Analog Devices, Inc.",1995,15.75074291229248,1,941546,-0.11289999634027481,134265,93
"Analog Devices, Inc.",1996,14.985907554626465,1,1193785,-0.08250000327825546,177772,93
"Analog Devices, Inc.",1997,13.233309745788574,1,1243493,-0.3919000029563904,196148,93
"Analog Devices, Inc.",1998,8.682519912719727,1,1230570,-0.4016000032424927,219354,93
"Analog Devices, Inc.",1999,11.182079315185547,2,1450378,-4.575699806213379,257039,93
"Analog Devices, Inc.",2000,17.38922882080078,2,2577546,0.3939000070095062,389997,93
"Analog Devices, Inc.",2001,9.502687454223633,1,2276914,0.9567999839782715,464686,93
"Analog Devices, Inc.",2002,3.625004529953003,3,1707507,2.179500102996826,410069,93
"Analog Devices, Inc.",2003,9.363659858703613,3,2047267,2.906599998474121,450232,93
"Analog Devices, Inc.",2004,14.81590747833252,2,2633799,1.9118000268936157,511732,93
"Analog Devices, Inc.",2005,11.979893684387207,1,2388807,2.0525999069213867,497097,93
Andrew Corporation,1991,11.801712989807129,-1,416229,1.7330000400543213,20341,93
Andrew Corporation,1992,13.964807510375977,-1,442008,1.1308000087738037,20156,93
Andrew Corporation,1993,13.846213340759277,-1,430820,0.9772999882698059,22011,93
Andrew Corporation,1994,18.43083381652832,0,558457,0.9771000146865845,25707,93
Andrew Corporation,1995,22.421281814575195,0,626463,-1.2934000492095947,23771,93
Andrew Corporation,1996,23.127105712890625,0,793575,-1.1787999868392944,33003,93
Andrew Corporation,1997,24.44361114501953,-1,869475,-2.5685999393463135,41076,93
Andrew Corporation,1998,23.399517059326172,-1,852915,-3.1203999519348145,25810,93
Andrew Corporation,1999,12.70518970489502,1,791760,-5.1041998863220215,29622,93
Andrew Corporation,2000,15.676758766174316,1,1019174,-0.9563000202178955,40262,93
Andrew Corporation,2001,11.405776977539062,1,1049494,-0.9296000003814697,47796,93
Andrew Corporation,2002,4.043998718261719,0,864801,0.558899998664856,57977,93
Andrew Corporation,2003,1.1047967672348022,0,1014486,1.239400029182434,84151,93
Andrew Corporation,2004,3.7697060108184814,-2,1838748,1.3717999458312988,110245,93
Andrew Corporation,2005,3.922341823577881,-1,1961233,1.4872000217437744,107850,93
"Apogee Enterprises, Inc.",2001,7.371284484863281,2,865200,-2.816999912261963,3000,13
"Apogee Enterprises, Inc.",2002,10.785938262939453,2,802315,-0.887499988079071,2800,13
"Apogee Enterprises, Inc.",2003,10.8906831741333,3,771839,-0.49549999833106995,3500,13
"Apogee Enterprises, Inc.",2004,2.8182921409606934,3,535329,0.6498000025749207,4000,13
"Apogee Enterprises, Inc.",2005,7.131749153137207,2,628813,0.5800999999046326,3900,13
"Apple Computer, Inc.",1991,12.804829597473145,5,6308847,-1.1618000268936157,583046,93
"Apple Computer, Inc.",1992,19.078285217285156,6,7086538,-0.3596999943256378,602135,93
"Apple Computer, Inc.",1993,8.338038444519043,6,7976951,0.06790000200271606,664564,93
"Apple Computer, Inc.",1994,7.456876754760742,3,9188745,-0.1177000030875206,564303,93
"Apple Computer, Inc.",1995,10.608250617980957,4,11061997,-0.13249999284744263,614000,93
"Apple Computer, Inc.",1996,-22.44594383239746,3,9832996,-1.2101000547409058,604000,93
"Apple Computer, Inc.",1997,-9.520437240600586,3,7080996,-1.0472999811172485,485000,93
"Apple Computer, Inc.",1998,6.248544216156006,1,5940998,-1.0305999517440796,303000,93
"Apple Computer, Inc.",1999,7.4791765213012695,1,6133997,-5.294400215148926,314000,93
"Apple Computer, Inc.",2000,9.113630294799805,0,7982997,4.14900016784668,380000,93
"Apple Computer, Inc.",2001,-5.530645370483398,1,5362999,2.097899913787842,430000,93
"Apple Computer, Inc.",2002,0.7386003732681274,2,5741998,3.4114999771118164,446000,93
"Apple Computer, Inc.",2003,0.37009644508361816,1,6206996,2.4144999980926514,471000,93
"Apple Computer, Inc.",2004,4.3822221755981445,1,8278999,2.4816999435424805,489000,93
"Apple Computer, Inc.",2005,14.514421463012695,2,13930999,1.940500020980835,534000,93
"Applied Materials, Inc.",1991,7.973896503448486,2,638606,1.129699945449829,102665,93
"Applied Materials, Inc.",1992,8.00822639465332,4,751383,1.419600009918213,109196,93
"Applied Materials, Inc.",1993,14.372526168823242,3,1080046,1.1139999628067017,140161,93
"Applied Materials, Inc.",1994,19.92389488220215,1,1659806,2.393899917602539,189126,93
"Applied Materials, Inc.",1995,23.40113067626953,1,3061880,0.6769999861717224,329676,93
"Applied Materials, Inc.",1996,25.526514053344727,1,4144816,0.13920000195503235,481394,93
"Applied Materials, Inc.",1997,14.798567771911621,2,4074274,0.6583999991416931,567612,93
"Applied Materials, Inc.",1998,12.690227508544922,2,4041686,1.611899971961975,643852,93
"Applied Materials, Inc.",1999,14.643413543701172,2,4859133,0.3903999924659729,681797,93
"Applied Materials, Inc.",2000,26.428253173828125,2,9564409,2.7432000637054443,1107921,93
"Applied Materials, Inc.",2001,11.713976860046387,3,7343247,2.168100118637085,1198798,93
"Applied Materials, Inc.",2002,2.8894267082214355,3,5062311,2.3945999145507812,1052268,93
"Applied Materials, Inc.",2003,2.0781607627868652,4,4477288,2.672600030899048,906702,93
"Applied Materials, Inc.",2004,16.294336318969727,4,8013049,1.5460000038146973,991873,93
"Applied Materials, Inc.",2005,12.910813331604004,6,6991822,1.3901000022888184,940507,93
Archer-Daniels-Midland Company,1991,9.856045722961426,-1,8468197,1.4394999742507935,17700,43
Archer-Daniels-Midland Company,1992,9.944982528686523,-1,9231499,1.875499963760376,14600,43
Archer-Daniels-Midland Company,1993,8.783217430114746,0,9811361,2.0016000270843506,14800,43
Archer-Daniels-Midland Company,1994,8.76198673248291,0,11374370,0.932699978351593,20100,43
Archer-Daniels-Midland Company,1995,12.433528900146484,-2,12671864,0.022199999541044235,16500,43
Archer-Daniels-Midland Company,1996,8.750618934631348,-2,13314048,-0.4489000141620636,17100,43
Archer-Daniels-Midland Company,2000,4.147632122039795,-3,12876816,-0.8813999891281128,23400,43
Archer-Daniels-Midland Company,2001,4.886837482452393,-4,20051408,-0.6553000211715698,23800,43
Archer-Daniels-Midland Company,2002,6.097454071044922,-4,23453984,-0.5013999938964844,26000,43
Archer-Daniels-Midland Company,2003,4.609243392944336,-5,30707984,0.03189999982714653,30000,43
Archer-Daniels-Midland Company,2004,6.1825666427612305,-3,36151376,0.7562000155448914,32300,43
Archer-Daniels-Midland Company,2005,7.487470626831055,-5,35943808,0.8389999866485596,40000,43
Armco Inc.,1991,2.1878058910369873,-1,1595299,1.0479999780654907,25800,18
Armco Inc.,1992,1.9341678619384766,-1,2073600,1.9420000314712524,26600,18
Armco Inc.,1993,1.2118582725524902,-3,1664000,1.8990000486373901,12900,18
Armco Inc.,1994,4.599841594696045,-3,1437600,1.7020000219345093,14600,18
Armco Inc.,1995,4.393507957458496,-2,1559899,-0.5600000023841858,14000,18
Armco Inc.,1996,5.415049076080322,-3,1724000,-1.1150000095367432,13100,18
Armco Inc.,1997,6.747763633728027,-1,1829299,-0.13899999856948853,15300,18
Armco Inc.,1998,6.818762302398682,0,1706499,-0.26899999380111694,14200,18
Atlantic Richfield Company,1991,7.308509826660156,0,17036992,-0.07100000232458115,130000,7
Atlantic Richfield Company,1992,7.495048522949219,2,17502992,0.0020000000949949026,89000,7
Atlantic Richfield Company,1993,5.490921974182129,2,18486992,0.08699999749660492,109000,7
Atlantic Richfield Company,1995,8.346179962158203,3,15818997,0.029999999329447746,104000,7
Atlantic Richfield Company,1996,10.989694595336914,1,18591984,0.5070000290870667,106000,7
Atlantic Richfield Company,1997,9.193592071533203,1,18683984,0.7229999899864197,120000,7
Atlantic Richfield Company,1998,-5.079568386077881,-2,10302996,0.32100000977516174,32000,7
Atlantic Richfield Company,1999,7.494671821594238,-2,12500996,-1.1829999685287476,28000,7
"Autodesk, Inc.",1991,24.45873260498047,2,284903,-1.3213000297546387,34782,97
"Autodesk, Inc.",1992,16.243305206298828,2,367721,-1.1049000024795532,51481,97
"Autodesk, Inc.",1993,22.15578269958496,3,405596,-1.017799973487854,56231,97
"Autodesk, Inc.",1994,22.280925750732422,2,454612,-2.739000082015991,65176,97
"Autodesk, Inc.",1995,24.91210174560547,2,534167,-2.410799980163574,78678,97
"Autodesk, Inc.",1996,13.114724159240723,2,496693,-2.187700033187866,93702,97
"Autodesk, Inc.",1997,19.896480560302734,2,617126,-1.2985999584197998,122432,97
"Autodesk, Inc.",1998,20.048355102539062,3,740167,-1.6881999969482422,142806,97
"Autodesk, Inc.",1999,4.037598133087158,5,820182,2.365299940109253,163985,97
"Autodesk, Inc.",2000,17.577835083007812,5,936324,1.0096999406814575,186587,97
"Autodesk, Inc.",2001,15.098082542419434,6,947491,0.13609999418258667,168574,97
"Autodesk, Inc.",2002,6.093928813934326,6,824945,0.19220000505447388,172985,97
"Autodesk, Inc.",2003,10.757403373718262,4,951643,0.7347000241279602,209349,97
"Autodesk, Inc.",2004,25.22053337097168,5,1233766,2.1136999130249023,239404,97
"Autodesk, Inc.",2005,31.000349044799805,3,1523200,1.7891000509262085,292500,97
"Automatic Data Processing, Inc.",1991,19.668560028076172,1,1771750,0.8108000159263611,97560,97
"Automatic Data Processing, Inc.",1992,16.31153678894043,1,1940570,0.9610999822616577,111483,97
"Automatic Data Processing, Inc.",1993,16.658979415893555,0,2223373,1.0672999620437622,132386,97
"Automatic Data Processing, Inc.",1994,17.267009735107422,1,2468965,1.538599967956543,160803,97
"Automatic Data Processing, Inc.",1995,17.450902938842773,1,2893741,1.0758999586105347,193173,97
"Automatic Data Processing, Inc.",1996,17.321382522583008,1,3566596,0.5293999910354614,249635,97
"Automatic Data Processing, Inc.",1997,17.82190704345703,1,4112185,0.8755000233650208,296544,97
"Automatic Data Processing, Inc.",1998,17.549373626708984,1,4798058,0.8008000254631042,375214,97
"Automatic Data Processing, Inc.",1999,18.6716365814209,0,5540139,0.5846999883651733,412380,97
"Automatic Data Processing, Inc.",2000,7.923054218292236,0,6287511,0.3894999921321869,460275,97
"Automatic Data Processing, Inc.",2001,8.121517181396484,0,6853566,0.7639999985694885,514279,97
"Automatic Data Processing, Inc.",2002,9.153863906860352,0,7004262,1.181399941444397,474843,97
"Automatic Data Processing, Inc.",2003,7.9565229415893555,1,7147016,0.833899974822998,499192,97
"Automatic Data Processing, Inc.",2004,6.809649467468262,1,7754940,0.671999990940094,581165,97
"Automatic Data Processing, Inc.",2005,5.953201770782471,2,8499097,0.8335999846458435,624100,97
Avery Dennison Corporation,1991,7.383364200592041,0,2545099,1.905400037765503,48700,11
Avery Dennison Corporation,1992,10.243468284606934,-1,2622899,1.9085999727249146,46700,11
Avery Dennison Corporation,1993,10.860014915466309,0,2608699,1.8841999769210815,45500,11
Avery Dennison Corporation,1994,12.341381072998047,2,2856699,1.2568000555038452,49100,11
Avery Dennison Corporation,1995,13.663302421569824,2,3113899,0.5504000186920166,52700,11
Avery Dennison Corporation,1996,15.071935653686523,2,3222499,0.8367000222206116,54600,11
Avery Dennison Corporation,1997,16.811304092407227,3,3345699,0.6449000239372253,61100,11
Avery Dennison Corporation,1998,17.36994743347168,3,3459899,0.15919999778270721,65000,11
Avery Dennison Corporation,1999,16.988004684448242,3,3768199,-1.229699969291687,64300,11
Avery Dennison Corporation,2000,17.81705665588379,0,3893499,1.3944000005722046,67800,11
